VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2023-10-02 02:57:11,2023-10-02 03:43:11,1,0.63,1,N,164,75,1,27.08,0,0.5,4.06,0,0.3,31.94,0,0
2,2023-01-26 05:22:36,2023-01-26 05:52:36,3,3.5,1,N,48,4,2,26.25,1,0.5,0,0,0.3,30.55,2.5,0
1,2023-07-20 22:53:23,2023-07-20 23:23:23,1,4.94,1,N,4,87,1,29.85,0.5,0.5,4.48,0,0.3,38.13,2.5,0
2,2023-05-03 10:09:55,2023-05-03 10:41:55,1,10.66,2,N,164,100,2,45.15,0.5,0.5,0,0,0.3,47.7,0,1.25
1,2023-10-03 11:06:48,2023-10-03 11:53:48,4,6.52,1,N,186,231,1,42.3,0,0.5,6.35,0,0.3,49.45,0,0
2,2023-10-26 19:42:43,2023-10-26 20:09:43,2,15.18,1,N,249,262,1,53.95,0,0.5,8.09,0,0.3,62.84,0,0
1,2023-03-01 16:18:07,2023-03-01 16:27:07,1,6.44,1,N,151,114,2,23.1,0,0.5,0,1.18,0.3,25.08,0,0
2,2023-01-28 06:44:21,2023-01-28 06:54:21,4,14.21,1,Y,41,262,2,43.03,0,0.5,0,0,0.3,46.33,2.5,0
1,2023-06-12 06:01:16,2023-06-12 06:20:16,3,7.66,1,Y,116,79,1,31.15,0,0.5,4.67,1.3,0.3,37.92,0,0
2,2023-05-24 12:05:45,2023-05-24 12:26:45,3,2.19,1,N,41,140,2,18.48,0,0.5,0,0,0.3,21.78,2.5,0
1,2023-08-13 21:42:28,2023-08-13 22:25:28,3,1.05,1,N,113,230,1,26.63,1,0.5,3.99,0,0.3,32.42,0,0
1,2023-10-05 22:56:17,2023-10-05 23:45:17,1,4.16,1,N,90,4,1,37.4,0,0.5,5.61,0,0.3,46.31,2.5,0
2,2023-10-24 12:04:34,2023-10-24 12:19:34,2,2.27,1,N,230,209,1,15.68,0,0.5,2.35,0,0.3,18.83,0,0
1,2023-08-20 02:39:25,2023-08-20 03:04:25,1,2.31,1,N,239,211,1,20.78,0,0.5,3.12,0.89,0.3,25.59,0,0
2,2023-02-26 11:14:20,2023-02-26 11:19:20,2,9.6,1,N,120,13,1,29,0,0.5,4.35,0,0.3,34.15,0,0
1,2023-02-28 16:30:00,2023-02-28 16:45:00,4,1.6,1,N,43,237,1,14,0,0.5,2.1,0,0.3,19.4,2.5,0
2,2023-09-04 22:50:00,2023-09-04 23:20:00,4,2.74,1,N,140,113,1,24.35,0,0.5,3.65,0,0.3,28.8,0,0
2,2023-11-26 23:14:53,2023-11-26 23:47:53,2,2.2,1,N,161,144,1,24.5,0,0.5,3.68,0,0.3,28.98,0,0
2,2023-02-04 00:39:21,2023-02-04 00:46:21,4,14.05,1,N,186,75,2,41.13,0,0.5,0,3.11,0.3,45.04,0,0
2,2023-07-25 05:00:16,2023-07-25 05:29:16,3,8.74,1,N,74,229,1,38.85,0,0.5,5.83,0,0.3,47.98,2.5,0
2,2023-02-22 06:01:01,2023-02-22 06:17:01,3,7.78,1,N,162,68,1,29.95,0,0.5,4.49,0,0.3,35.24,0,0
2,2023-09-20 13:11:30,2023-09-20 13:28:30,3,9.85,1,N,50,113,1,35.63,0,0.5,5.34,0,0.3,44.27,2.5,0
2,2023-01-10 02:18:19,2023-01-10 02:48:19,4,15.44,1,N,48,153,1,56.1,0,0.5,8.41,0,0.3,67.81,2.5,0
2,2023-03-22 21:08:43,2023-03-22 21:45:43,3,15.04,1,N,148,161,1,58.6,1,0.5,8.79,0,0.3,69.19,0,0
2,2023-03-18 21:19:57,2023-03-18 21:38:57,2,5.57,1,N,45,234,2,25.93,1,0.5,0,0,0.3,30.23,2.5,0
2,2023-08-05 23:20:30,2023-08-05 24:05:30,1,14.95,1,N,152,237,2,62.38,1,0.5,0,0,0.3,64.18,0,0
2,2023-12-05 05:41:53,2023-12-05 06:24:53,1,14.7,3,N,261,125,1,60.75,0,0.5,9.11,0,0.3,70.66,0,0
2,2023-07-05 05:30:59,2023-07-05 05:45:59,1,4.82,1,N,4,166,1,22.05,0,0.5,3.31,6.49,0.3,35.15,2.5,0
1,2023-01-08 00:50:08,2023-01-08 01:22:08,1,3.66,1,N,224,41,1,27.65,0.5,0.5,4.15,0,0.3,33.1,0,0
2,2023-07-01 18:43:21,2023-07-01 19:01:21,1,11.1,1,N,162,231,1,39.25,0,0.5,5.89,0,0.3,45.94,0,0
1,2023-01-21 20:53:17,2023-01-21 21:21:17,1,2.91,2,N,239,68,2,23.78,0,0.5,0,0,0.3,25.83,0,1.25
2,2023-01-10 08:34:24,2023-01-10 08:44:24,4,11.19,1,N,158,246,1,35.47,1,0.5,5.32,0,0.3,42.59,0,0
2,2023-01-27 09:24:56,2023-01-27 09:54:56,2,7.13,1,N,107,161,2,35.33,0,0.5,0,0,0.3,36.13,0,0
2,2023-06-12 22:13:27,2023-06-12 22:53:27,3,8.23,1,N,162,249,1,43.08,0,0.5,6.46,0,0.3,50.34,0,0
2,2023-07-28 03:47:20,2023-07-28 04:13:20,1,5.75,1,N,151,144,1,29.88,0,0.5,4.48,0,0.3,35.16,0,0
2,2023-11-16 10:14:22,2023-11-16 10:43:22,3,5.87,2,N,164,120,1,31.68,0,0.5,4.75,0,0.3,38.48,0,1.25
2,2023-10-07 17:40:22,2023-10-07 18:07:22,4,13.59,1,N,24,88,1,49.98,0.5,0.5,7.5,0,0.3,61.28,2.5,0
2,2023-05-04 10:30:42,2023-05-04 10:54:42,4,2.35,1,N,75,88,1,20.38,0,0.5,3.06,0,0.3,26.74,2.5,0
2,2023-12-10 06:39:53,2023-12-10 07:00:53,3,13.43,1,N,231,45,1,46.58,0,0.5,6.99,0,0.3,54.37,0,0
1,2023-01-05 19:05:25,2023-01-05 19:28:25,2,3.33,1,N,211,261,1,22.33,0,0.5,3.35,0,0.3,26.48,0,0
2,2023-12-14 21:53:18,2023-12-14 22:12:18,4,8.33,1,N,164,194,1,32.83,1,0.5,4.92,0,0.3,39.55,0,0
2,2023-02-11 11:23:58,2023-02-11 12:05:58,2,2.17,1,N,239,42,1,28.93,1,0.5,4.34,0,0.3,35.07,0,0
1,2023-06-18 01:35:27,2023-06-18 02:10:27,1,4.74,1,N,43,50,1,31.85,0,0.5,4.78,1.72,0.3,41.65,2.5,0
2,2023-01-27 14:12:30,2023-01-27 14:33:30,4,11.83,1,N,120,224,1,42.58,0,0.5,6.39,0,0.3,49.77,0,0
1,2023-12-14 13:35:13,2023-12-14 14:21:13,2,4.36,1,N,127,166,1,36.4,0,0.5,5.46,0,0.3,42.66,0,0
2,2023-03-04 07:56:48,2023-03-04 08:09:48,2,14.72,1,N,7,120,2,45.8,0,0.5,0,0,0.3,49.1,2.5,0
2,2023-12-19 11:14:16,2023-12-19 11:57:16,4,3.57,1,N,170,263,2,32.92,0,0.5,0,0,0.3,33.72,0,0
2,2023-07-11 06:21:38,2023-07-11 07:05:38,3,12.48,1,N,229,186,1,55.7,0,0.5,8.36,0,0.3,64.86,0,0
1,2023-02-21 20:53:23,2023-02-21 21:14:23,1,5.76,1,N,230,224,1,27.4,1,0.5,4.11,0,0.3,33.31,0,0
2,2023-08-13 13:55:02,2023-08-13 14:07:02,1,4.49,2,N,246,48,1,19.73,0.5,0.5,2.96,0,0.3,25.24,0,1.25
2,2023-09-19 07:22:52,2023-09-19 07:35:52,2,14.4,1,N,137,103,2,45,0,0.5,0,0,0.3,45.8,0,0
2,2023-08-18 17:59:20,2023-08-18 18:30:20,2,5.62,1,N,237,120,2,32.05,0,0.5,0,0,0.3,32.85,0,0
1,2023-07-01 02:54:10,2023-07-01 03:43:10,2,7.6,1,N,234,244,1,46,1,0.5,6.9,2.39,0.3,57.09,0,0
1,2023-02-16 18:15:52,2023-02-16 18:54:52,2,1.96,1,N,262,43,1,26.9,0,0.5,4.03,0,0.3,31.73,0,0
2,2023-11-20 23:16:20,2023-11-20 23:41:20,4,15.31,1,N,43,261,1,53.28,0,0.5,7.99,0,0.3,64.57,2.5,0
2,2023-05-05 17:19:49,2023-05-05 17:29:49,2,5.83,1,N,262,107,1,22.08,0,0.5,3.31,5.34,0.3,31.53,0,0
1,2023-03-13 00:00:01,2023-03-13 00:46:01,2,2.59,1,N,107,125,1,31.98,0,0.5,4.8,0,0.3,37.58,0,0
2,2023-11-20 00:32:21,2023-11-20 01:04:21,2,13.4,1,Y,246,229,1,52,0,0.5,7.8,0,0.3,60.6,0,0
2,2023-06-26 16:42:41,2023-06-26 17:29:41,3,3.19,1,Y,103,224,2,33.98,0,0.5,0,0,0.3,37.28,2.5,0
2,2023-09-10 09:39:36,2023-09-10 10:23:36,2,4.21,1,N,229,13,1,35.03,0.5,0.5,5.25,0,0.3,41.58,0,0
1,2023-08-05 21:24:29,2023-08-05 21:51:29,3,11.33,1,N,231,261,2,44.33,0,0.5,0,0,0.3,45.13,0,0
1,2023-10-09 00:57:21,2023-10-09 01:02:21,3,12.42,1,N,236,113,1,36.05,0.5,0.5,5.41,0,0.3,42.76,0,0
2,2023-11-19 17:25:41,2023-11-19 18:13:41,3,13.38,1,N,88,4,1,59.95,0,0.5,8.99,0,0.3,72.24,2.5,0
2,2023-09-15 16:07:33,2023-09-15 16:31:33,4,0.53,1,N,151,127,2,15.83,0.5,0.5,0,0,0.3,17.13,0,0
1,2023-11-10 13:02:22,2023-11-10 13:33:22,1,7.19,1,N,75,13,1,35.98,0,0.5,5.4,0,0.3,44.68,2.5,0
2,2023-09-23 21:09:07,2023-09-23 21:22:07,1,7.17,1,N,68,262,1,26.93,0,0.5,4.04,0,0.3,34.27,2.5,0
2,2023-06-23 12:42:05,2023-06-23 13:00:05,1,4.22,1,N,153,41,1,22.05,0.5,0.5,3.31,0,0.3,26.66,0,0
2,2023-10-03 23:09:46,2023-10-03 23:28:46,4,0.76,1,N,41,202,1,13.9,0,0.5,2.09,0,0.3,19.29,2.5,0
2,2023-06-10 08:58:19,2023-06-10 09:40:19,2,14.6,1,N,120,236,1,60,0,0.5,9,0,0.3,69.8,0,0
2,2023-12-05 23:05:56,2023-12-05 23:42:56,2,9.22,1,N,194,141,1,44.05,1,0.5,6.61,0,0.3,52.46,0,0
2,2023-07-12 10:26:02,2023-07-12 10:59:02,4,9.1,1,N,43,48,1,41.75,0,0.5,6.26,7.11,0.3,58.42,2.5,0
2,2023-02-19 01:59:51,2023-02-19 02:14:51,1,4.78,1,N,162,107,1,21.95,1,0.5,3.29,0,0.3,27.04,0,0
1,2023-04-14 06:16:48,2023-04-14 06:21:48,3,4.45,1,N,128,237,1,16.13,0,0.5,2.42,0,0.3,19.35,0,0
2,2023-11-01 10:23:26,2023-11-01 10:41:26,2,7.94,1,N,68,142,2,31.35,1,0.5,0,0,0.3,35.65,2.5,0
1,2023-01-14 04:00:14,2023-01-14 04:28:14,1,11.42,1,N,141,4,1,45.05,0.5,0.5,6.76,0,0.3,53.11,0,0
2,2023-11-07 11:19:31,2023-11-07 11:59:31,1,13.11,1,N,4,224,2,55.28,0,0.5,0,0,0.3,58.58,2.5,0
2,2023-04-06 12:27:24,2023-04-06 12:44:24,3,15.29,1,N,152,158,1,49.22,0,0.5,7.38,0,0.3,57.4,0,0
1,2023-11-02 08:06:10,2023-11-02 08:40:10,3,7.77,1,N,7,75,2,38.92,1,0.5,0,5.25,0.3,48.47,2.5,0
2,2023-09-22 10:20:11,2023-09-22 10:41:11,4,2.78,1,N,166,68,2,19.95,0,0.5,0,0,0.3,20.75,0,0
1,2023-10-26 08:42:43,2023-10-26 09:27:43,2,4.17,1,N,239,125,1,35.42,1,0.5,5.31,0,0.3,42.53,0,0
1,2023-12-19 19:42:49,2023-12-19 20:22:49,1,3.12,1,N,234,152,1,30.3,0,0.5,4.55,4.65,0.3,40.3,0,0
1,2023-10-11 20:59:19,2023-10-11 21:46:19,1,7.57,1,N,164,237,1,44.93,0,0.5,6.74,0,0.3,52.47,0,0
2,2023-03-18 10:21:28,2023-03-18 10:49:28,3,8.19,1,N,74,230,1,36.97,0.5,0.5,5.55,0,0.3,46.32,2.5,0
1,2023-09-02 03:57:29,2023-09-02 04:08:29,3,0.71,1,N,161,194,1,9.78,0.5,0.5,1.47,0,0.3,12.55,0,0
1,2023-08-10 02:34:35,2023-08-10 03:04:35,2,13.58,1,Y,24,163,1,51.45,0,0.5,7.72,0,0.3,62.47,2.5,0
2,2023-03-04 01:53:37,2023-03-04 02:14:37,2,8.06,1,N,153,239,1,33.15,1,0.5,4.97,0,0.3,39.92,0,0
2,2023-06-25 10:25:58,2023-06-25 11:12:58,2,5.26,1,N,144,209,1,39.15,0,0.5,5.87,0,0.3,45.82,0,0
1,2023-05-27 20:57:59,2023-05-27 21:27:59,4,12.87,1,N,13,50,1,49.68,0,0.5,7.45,0,0.3,60.43,2.5,0
2,2023-03-09 19:03:31,2023-03-09 19:14:31,1,5.36,1,N,50,230,1,21.4,0,0.5,3.21,0,0.3,27.91,2.5,0
1,2023-01-27 21:48:09,2023-01-27 22:05:09,1,3.05,1,N,243,120,2,18.63,0.5,0.5,0,0,0.3,19.93,0,0
2,2023-11-28 10:55:06,2023-11-28 11:22:06,3,9.11,1,Y,224,125,1,38.78,0,0.5,5.82,0,0.3,45.4,0,0
2,2023-12-19 13:29:36,2023-12-19 13:57:36,3,9.45,1,N,74,142,2,40.13,0.5,0.5,0,3.36,0.3,47.29,2.5,0
2,2023-10-23 00:15:06,2023-10-23 00:22:06,1,5.64,1,N,161,166,1,20.1,0,0.5,3.02,0,0.3,23.92,0,0
1,2023-05-16 14:48:13,2023-05-16 15:07:13,2,11.48,1,N,152,50,1,40.7,0,0.5,6.11,0,0.3,47.61,0,0
2,2023-10-04 10:07:14,2023-10-04 10:43:14,4,4.16,3,N,107,141,1,30.9,0,0.5,4.64,0,0.3,36.34,0,0
2,2023-01-08 10:02:24,2023-01-08 10:17:24,1,7.22,1,N,140,4,1,28.05,0,0.5,4.21,0,0.3,33.06,0,0
2,2023-09-09 02:20:03,2023-09-09 03:05:03,3,5.49,2,N,137,229,2,38.73,0,0.5,0,0,0.3,40.78,0,1.25
2,2023-10-24 11:17:30,2023-10-24 11:52:30,2,4.19,1,N,100,162,1,30.48,0.5,0.5,4.57,0,0.3,38.85,2.5,0
2,2023-11-16 08:31:19,2023-11-16 08:37:19,4,11.03,1,Y,144,236,1,33.08,0,0.5,4.96,0,0.3,38.84,0,0
2,2023-09-14 05:13:24,2023-09-14 05:33:24,2,12.86,1,N,100,79,1,44.65,0,0.5,6.7,3.1,0.3,57.75,2.5,0
2,2023-08-21 19:58:49,2023-08-21 20:25:49,1,2.44,1,Y,50,261,1,22.1,0.5,0.5,3.32,0,0.3,29.22,2.5,0
1,2023-02-01 09:32:37,2023-02-01 10:11:37,4,2.56,1,N,143,4,1,28.4,0,0.5,4.26,0,0.3,33.46,0,0
1,2023-02-26 01:59:50,2023-02-26 02:04:50,2,15.05,1,N,194,230,1,42.63,0.5,0.5,6.39,0.28,0.3,50.6,0,0
1,2023-01-15 12:02:32,2023-01-15 12:45:32,1,6.53,1,N,238,148,1,40.33,0.5,0.5,6.05,5.5,0.3,53.18,0,0
2,2023-01-09 20:29:16,2023-01-09 21:15:16,2,9.62,1,N,7,170,1,49.55,0,0.5,7.43,0,0.3,60.28,2.5,0
2,2023-10-15 15:03:38,2023-10-15 15:20:38,1,13.33,1,N,87,41,1,44.33,0,0.5,6.65,0,0.3,54.28,2.5,0
2,2023-11-16 22:58:20,2023-11-16 23:03:20,4,1.09,1,N,263,4,1,7.73,0,0.5,1.16,0,0.3,9.69,0,0
2,2023-03-13 03:38:31,2023-03-13 03:56:31,1,9.13,1,N,24,143,2,34.33,0,0.5,0,0,0.3,37.63,2.5,0
2,2023-04-08 03:10:33,2023-04-08 03:55:33,2,13.86,1,N,164,148,2,59.65,0,0.5,0,6.33,0.3,66.78,0,0
2,2023-10-03 09:02:08,2023-10-03 09:10:08,2,14.32,1,N,239,202,2,42.3,0,0.5,0,0,0.3,43.1,0,0
2,2023-10-15 09:10:58,2023-10-15 09:23:58,1,4.45,1,N,194,202,1,20.13,0,0.5,3.02,0,0.3,23.95,0,0
1,2023-07-22 11:28:19,2023-07-22 11:34:19,4,14.14,1,N,45,120,2,40.85,0.5,0.5,0,0,0.3,44.65,2.5,0
1,2023-10-05 02:40:20,2023-10-05 03:28:20,1,5.65,1,N,202,143,2,40.63,1,0.5,0,0,0.3,42.43,0,0
1,2023-03-25 15:47:18,2023-03-25 16:09:18,2,15.06,1,N,88,158,1,51.15,0,0.5,7.67,0,0.3,62.12,2.5,0
2,2023-08-07 05:11:39,2023-08-07 05:20:39,2,1.12,1,N,243,261,1,9.8,0,0.5,1.47,7.32,0.3,19.39,0,0
1,2023-08-24 04:22:55,2023-08-24 05:03:55,1,13.06,1,N,263,120,1,55.65,1,0.5,8.35,0,0.3,65.8,0,0
1,2023-09-21 05:38:16,2023-09-21 06:22:16,3,14.51,1,N,263,153,1,60.78,0,0.5,9.12,0,0.3,70.7,0,0
2,2023-08-01 15:53:22,2023-08-01 16:41:22,3,3.4,1,N,194,161,2,35,0,0.5,0,0,0.3,35.8,0,0
2,2023-01-05 04:21:09,2023-01-05 04:45:09,1,12.83,2,N,246,141,2,46.58,0,0.5,0,0,0.3,48.63,0,1.25
2,2023-08-24 06:21:53,2023-08-24 07:03:53,2,4.26,1,N,166,87,1,34.15,0,0.5,5.12,0,0.3,40.07,0,0
2,2023-04-16 06:30:22,2023-04-16 07:01:22,3,2.42,1,N,143,116,1,24.05,1,0.5,3.61,0,0.3,29.46,0,0
1,2023-11-27 08:06:33,2023-11-27 08:26:33,2,15.02,1,N,42,87,2,50.05,0,0.5,0,0,0.3,53.35,2.5,0
1,2023-04-09 18:33:16,2023-04-09 19:17:16,2,8.99,1,N,144,162,2,46.98,0,0.5,0,0,0.3,47.78,0,0
1,2023-05-18 11:09:11,2023-05-18 11:29:11,4,7.24,3,N,114,88,1,30.6,1,0.5,4.59,0,0.3,36.99,0,0
2,2023-06-11 07:24:29,2023-06-11 08:02:29,3,10.95,1,N,144,211,1,48.88,0.5,0.5,7.33,0,0.3,57.51,0,0
2,2023-12-01 10:49:00,2023-12-01 11:00:00,4,6.74,1,N,234,152,1,24.85,0,0.5,3.73,0,0.3,29.38,0,0
2,2023-03-02 23:28:12,2023-03-02 24:05:12,3,0.59,1,N,194,237,1,22.48,0,0.5,3.37,0,0.3,26.65,0,0
2,2023-12-18 11:52:07,2023-12-18 12:01:07,2,8.89,1,N,231,238,2,29.23,0,0.5,0,0,0.3,30.03,0,0
1,2023-02-23 04:07:56,2023-02-23 04:40:56,3,11.32,3,N,74,75,2,47.3,0,0.5,0,0,0.3,50.6,2.5,0
1,2023-06-20 23:34:27,2023-06-20 24:12:27,2,6.44,1,N,4,244,1,37.6,0,0.5,5.64,2.97,0.3,49.51,2.5,0
1,2023-11-20 06:35:50,2023-11-20 06:49:50,4,7.8,1,N,152,103,1,29,0,0.5,4.35,0,0.3,34.15,0,0
1,2023-01-07 16:55:51,2023-01-07 17:06:51,4,4.24,1,N,170,194,1,18.6,0,0.5,2.79,0,0.3,22.19,0,0
2,2023-11-27 13:19:01,2023-11-27 13:42:01,4,9.18,1,Y,143,13,2,36.95,0,0.5,0,0,0.3,37.75,0,0
2,2023-02-04 18:01:45,2023-02-04 18:11:45,4,1.3,1,N,87,128,1,10.75,0.5,0.5,1.61,0,0.3,16.16,2.5,0
2,2023-12-27 16:41:36,2023-12-27 17:18:36,3,5.17,1,N,237,128,1,33.92,0,0.5,5.09,0,0.3,39.81,0,0
2,2023-10-08 06:25:58,2023-10-08 07:02:58,1,0.98,1,N,161,113,1,23.45,0.5,0.5,3.52,0,0.3,28.27,0,0
2,2023-01-08 03:17:21,2023-01-08 03:32:21,3,12.11,1,N,239,144,1,40.28,0.5,0.5,6.04,0,0.3,47.62,0,0
1,2023-03-19 03:57:29,2023-03-19 04:35:29,1,7.63,1,N,151,116,1,40.58,0,0.5,6.09,0,0.3,47.47,0,0
2,2023-10-26 22:11:28,2023-10-26 22:17:28,3,9.76,1,N,120,209,1,29.9,0,0.5,4.48,0,0.3,35.18,0,0
2,2023-01-21 10:24:37,2023-01-21 10:54:37,1,12.32,1,N,158,244,1,48.3,0,0.5,7.24,0,0.3,56.34,0,0
2,2023-03-14 13:49:53,2023-03-14 14:37:53,1,8.03,1,N,43,243,1,46.58,0.5,0.5,6.99,0,0.3,57.37,2.5,0
2,2023-11-25 17:06:19,2023-11-25 17:20:19,1,7.77,1,N,186,237,1,28.92,0,0.5,4.34,0,0.3,34.06,0,0
2,2023-07-04 02:07:23,2023-07-04 02:23:23,2,13.51,1,N,186,4,1,44.28,1,0.5,6.64,0,0.3,52.72,0,0
2,2023-09-25 14:04:19,2023-09-25 14:24:19,3,5.79,1,N,103,7,1,26.98,0,0.5,4.05,0,0.3,34.33,2.5,0
2,2023-09-19 19:10:35,2023-09-19 19:58:35,3,3.41,1,N,211,107,1,35.03,0.5,0.5,5.25,0,0.3,41.58,0,0
2,2023-03-14 00:29:58,2023-03-14 00:50:58,1,12.64,2,N,263,237,2,44.6,0.5,0.5,0,0,0.3,47.15,0,1.25
2,2023-02-01 14:22:51,2023-02-01 15:00:51,3,4.73,1,N,162,7,2,33.33,0,0.5,0,0.69,0.3,34.82,0,0
1,2023-01-01 22:11:56,2023-01-01 22:30:56,1,2.62,1,N,261,50,1,18.55,1,0.5,2.78,0,0.3,23.13,0,0
1,2023-04-24 00:25:28,2023-04-24 01:04:28,2,12.12,1,N,100,194,1,52.3,0,0.5,7.84,0,0.3,63.44,2.5,0
2,2023-06-18 05:08:38,2023-06-18 05:53:38,1,15.13,1,N,68,244,1,62.83,0,0.5,9.42,0,0.3,75.55,2.5,0
2,2023-03-01 20:02:08,2023-03-01 20:17:08,4,7.14,1,N,229,170,1,27.85,0.5,0.5,4.18,0,0.3,33.33,0,0
1,2023-06-16 08:46:25,2023-06-16 09:31:25,3,9.99,1,N,128,120,1,49.98,0,0.5,7.5,5.69,0.3,63.97,0,0
2,2023-04-17 18:42:15,2023-04-17 19:30:15,4,11.31,1,N,164,127,1,54.78,0,0.5,8.22,0,0.3,63.8,0,0
2,2023-10-25 09:42:40,2023-10-25 10:06:40,3,5.35,1,N,236,142,1,27.88,0,0.5,4.18,0,0.3,32.86,0,0
2,2023-01-11 18:52:18,2023-01-11 19:30:18,2,14.66,1,N,50,164,2,58.15,0.5,0.5,0,0,0.3,61.95,2.5,0
1,2023-12-24 19:58:04,2023-12-24 20:13:04,2,6.23,1,N,43,116,1,25.58,1,0.5,3.84,0,0.3,33.72,2.5,0
2,2023-12-02 00:45:49,2023-12-02 01:27:49,2,10.65,1,N,249,209,1,50.13,1,0.5,7.52,0,0.3,59.45,0,0
2,2023-04-22 17:21:14,2023-04-22 17:29:14,4,9.82,1,N,164,13,1,31.05,0,0.5,4.66,0,0.3,36.51,0,0
2,2023-06-12 20:52:41,2023-06-12 21:21:41,1,13.06,1,N,113,186,1,49.65,0,0.5,7.45,0,0.3,57.9,0,0
1,2023-01-22 02:38:01,2023-01-22 03:11:01,1,2.35,1,N,148,166,2,24.88,1,0.5,0,0,0.3,26.68,0,0
2,2023-04-20 00:02:42,2023-04-20 00:18:42,2,9.08,1,N,166,209,1,33.2,0,0.5,4.98,7.16,0.3,46.14,0,0
2,2023-02-28 08:30:31,2023-02-28 08:35:31,3,8.37,1,N,249,43,1,25.92,0,0.5,3.89,0,0.3,30.61,0,0
2,2023-05-18 16:45:05,2023-05-18 17:28:05,2,14.2,3,N,68,137,1,59.5,0.5,0.5,8.92,0,0.3,72.22,2.5,0
1,2023-04-20 12:50:42,2023-04-20 13:06:42,4,4.97,3,N,239,142,2,22.92,0,0.5,0,0,0.3,23.72,0,0
2,2023-08-19 04:07:01,2023-08-19 04:40:01,3,12.41,1,N,43,137,1,50.03,0,0.5,7.5,0,0.3,60.83,2.5,0
1,2023-09-23 07:17:18,2023-09-23 07:40:18,4,7.3,1,Y,209,246,2,32.25,0.5,0.5,0,0,0.3,33.55,0,0
1,2023-11-11 15:10:49,2023-11-11 15:30:49,2,5.54,1,N,163,13,1,26.35,0,0.5,3.95,0,0.3,31.1,0,0
2,2023-05-20 10:41:05,2023-05-20 10:56:05,4,2.49,1,N,120,152,2,16.23,0,0.5,0,0,0.3,17.03,0,0
1,2023-11-01 08:31:19,2023-11-01 09:11:19,2,2.97,1,N,114,13,2,29.93,0,0.5,0,0,0.3,30.73,0,0
2,2023-03-13 13:00:35,2023-03-13 13:21:35,2,10.97,1,N,45,211,2,40.42,0.5,0.5,0,0,0.3,44.22,2.5,0
1,2023-11-25 09:39:28,2023-11-25 10:28:28,1,12.05,1,N,211,151,2,57.13,0,0.5,0,0,0.3,57.93,0,0
1,2023-01-24 21:20:02,2023-01-24 22:02:02,4,4.84,1,N,263,75,1,35.6,0.5,0.5,5.34,0,0.3,42.24,0,0
1,2023-04-14 19:16:14,2023-04-14 19:28:14,3,6.86,1,N,236,128,1,25.65,0,0.5,3.85,0,0.3,30.3,0,0
2,2023-10-06 18:06:55,2023-10-06 18:34:55,1,10.11,1,Y,211,243,1,41.78,0,0.5,6.27,0,0.3,48.85,0,0
1,2023-04-03 18:42:18,2023-04-03 19:29:18,4,3.97,1,N,158,50,1,35.92,0,0.5,5.39,0,0.3,42.11,0,0
2,2023-07-14 15:11:41,2023-07-14 15:42:41,4,7.98,1,N,166,120,2,37.95,0,0.5,0,3.93,0.3,42.68,0,0
2,2023-09-07 09:14:22,2023-09-07 09:40:22,1,5.47,1,N,232,140,1,29.17,1,0.5,4.38,0,0.3,35.35,0,0
2,2023-09-13 09:01:06,2023-09-13 09:32:06,1,12.58,1,N,87,239,1,49.45,0,0.5,7.42,0,0.3,60.17,2.5,0
2,2023-02-07 12:06:24,2023-02-07 12:28:24,4,2.82,1,N,24,230,1,20.55,0,0.5,3.08,3.69,0.3,30.62,2.5,0
2,2023-07-26 09:17:16,2023-07-26 09:29:16,3,1.53,1,Y,166,237,1,12.33,0,0.5,1.85,0,0.3,14.98,0,0
2,2023-09-24 00:38:23,2023-09-24 00:50:23,1,13.53,1,N,88,243,1,42.33,0,0.5,6.35,0,0.3,51.98,2.5,0
1,2023-01-01 20:37:12,2023-01-01 20:47:12,4,7.62,1,N,162,153,2,26.55,0,0.5,0,0,0.3,27.35,0,0
1,2023-05-16 16:49:12,2023-05-16 17:09:12,3,9.07,1,N,128,261,1,35.17,0,0.5,5.28,0,0.3,41.25,0,0
1,2023-03-26 13:58:59,2023-03-26 14:10:59,4,9.14,1,N,194,42,2,31.35,1,0.5,0,6.06,0.3,39.21,0,0
1,2023-04-12 03:53:33,2023-04-12 04:06:33,4,5.93,1,Y,163,75,1,23.83,0,0.5,3.57,0,0.3,28.2,0,0
2,2023-01-19 19:27:29,2023-01-19 20:12:29,3,11.97,1,N,68,143,1,54.93,1,0.5,8.24,0,0.3,67.47,2.5,0
2,2023-07-16 21:00:54,2023-07-16 21:40:54,3,13.75,1,N,229,100,1,56.88,0,0.5,8.53,0,0.3,66.21,0,0
2,2023-01-02 05:51:41,2023-01-02 06:30:41,1,0.72,1,N,100,249,1,23.8,0,0.5,3.57,0,0.3,30.67,2.5,0
1,2023-01-27 22:30:40,2023-01-27 22:54:40,2,8.07,2,N,74,158,1,34.67,0,0.5,5.2,0,0.3,44.42,2.5,1.25
1,2023-02-05 04:31:34,2023-02-05 04:54:34,3,2.89,1,N,231,75,1,21.23,0,0.5,3.18,0,0.3,25.21,0,0
